Link,Score,Comment

Taxi in Boston

https://www.facebook.com/123934247621859_956038594411416,0.85,"Oh, that's beautiful."
https://www.facebook.com/123934247621859_967349516613657,0.85,What a beautiful picture
https://www.facebook.com/134711576570485_758989854142651,0.8,Great hats.
https://www.facebook.com/134711576570485_775925319115771,0.8,Great picture Nicky...
https://www.facebook.com/319987434735265_806798976054106,0.8,Eva Rose <3
https://www.facebook.com/319987434735265_809983692402301,0.8,Sleeping on da job lol
https://www.facebook.com/483547021699362_684414181612644,0.8,Happy birthday Jack
https://www.facebook.com/47543748171_10152753236763172,0.75,Amazing work Pete!
https://www.facebook.com/421195524636794_851108741645468,0.75,ADORO el sushi :P
https://www.facebook.com/1544833565757082_1578211225752649,0.75,I am sooo happy for you! :)
https://www.facebook.com/136008309802851_479098105493868,0.75,Nice!
https://www.facebook.com/134711576570485_787059778002325,0.75,Nice photos!
https://www.facebook.com/483547021699362_723882984332430,0.75,How about getting it for $7 off? J/k :p
https://www.facebook.com/375342123652_10152191487273653,0.7,Man that does look good.
https://www.facebook.com/123934247621859_960370457311563,0.675,Most beautiful clothes in town
https://www.facebook.com/123934247621859_995922653756343,0.625,and lots more!  Come see me tomorrow at Magic at 1PM!
https://www.facebook.com/188365811216981_826078750779014,0.625,Ashley Arnold I love these kitchens!
https://www.facebook.com/136008309802851_479098105493868,0.6,Nice
https://www.facebook.com/385802558205071_619261731525818,0.6,pero mas nice man ang MTV kaysa anang V channel uie
https://www.facebook.com/134711576570485_775925319115771,0.6,He's one of a kind
https://www.facebook.com/188365811216981_838987229488166,0.6,Nice..... I like it @.@
https://www.facebook.com/188365811216981_826078750779014,0.573333333333,Very nice clean design.
https://www.facebook.com/35549012897_10152756517892898,0.56875,VERY COOL!
https://www.facebook.com/188365811216981_828769580509931,0.566666666667,Was great to be there. Super showroom
Negative Comments
https://www.facebook.com/775440652528962_807644449308582,-0.75,"Felicitaciones a las ganadoras!!! 
Ojala la próxima se me de :-("
https://www.facebook.com/775440652528962_807644449308582,-0.75,:(
https://www.facebook.com/775440652528962_807644449308582,-0.75,"Grupete Gerardo Vale Nayr Tamii Agustín Alexis Leandro Pepi Ashley y Agus, tanto que queriamos volver a ir!!! No ganamos nada!! :("
https://www.facebook.com/375342123652_10152233774798653,-0.75,Ah man! :(
https://www.facebook.com/188365811216981_826078750779014,-0.75,Poor designs!  Terrible color selection
https://www.facebook.com/35549012897_10152757356847898,-0.75,"Gracias por escribir, no tengo idea de donde la joven compró loa bultos :("
https://www.facebook.com/107033059404746_507721582669223,-0.75,:(
https://www.facebook.com/188365811216981_838987229488166,-0.7,Ugly
https://www.facebook.com/188365811216981_826078750779014,-0.7,Ugly
https://www.facebook.com/178948428980140_360036390871342,-0.5,sorry could not help myself..
https://www.facebook.com/375342123652_10152233774798653,-0.375,That's a big shame :(
https://www.facebook.com/375342123652_10152325821883653,-0.25,that is soo sad...i was never able to go there...it's hard..no car...2 kids uff...
https://www.facebook.com/375342123652_10152233774798653,-0.25,Sad! :( Love this place!
https://www.facebook.com/188365811216981_842517209135168,-0.25,Small oven .... Hä ha 👍
https://www.facebook.com/107033059404746_507721582669223,-0.25,Noooo amigo :/
https://www.facebook.com/123934247621859_941937839154825,-0.25,Waiting for pic from airport landing!!!  YEAH!  Los cabos family has been missing her!
https://www.facebook.com/188365811216981_826078750779014,-0.21428571428571427,Too plain
https://www.facebook.com/263227010527719_10152202666465286,-0.18787878787878787,"It's a boring job, but can be fun. I live on my sailboat in San Francisco now. 
What up w/ U?  Still making babies?"
https://www.facebook.com/319987434735265_813186122082058,-0.125,Does anyone know who the other photographers at this event were? There was one dude also taking photos of guests by the jail cell without a backdrop.
https://www.facebook.com/385802558205071_220843758101555,-0.125,so beware of illegal connections...sa kulungan ka damputin..;)
https://www.facebook.com/123934247621859_951138461568096,-0.06481481481481483,"I wish your store was online! But when I finally get back down there, your store is on my list to visit!"
https://www.facebook.com/351817261565035_774814295931994,-0.033333333333333326,Great stuff! Sorry I missed this show [ crazy work shift ]
https://www.facebook.com/822048537810355_1053044668044073,0.0,Congratulations!
https://www.facebook.com/822048537810355_1041124445902762,0.0,I am personally doing every one of these in 2015.  Will you join me?
https://www.facebook.com/1383142078651877_1406303666335718,0.0,Que grandes que estan...
https://www.facebook.com/1383142078651877_1400673436898741,0.0,Hay que ir a estas cabinitas donde el Tio de Eder
https://www.facebook.com/1383142078651877_1383180131981405,0.0,Randall Chuto Ramirez estas son las de su hermanillo????
https://www.facebook.com/1383142078651877_1383160175316734,0.0,San Francisco de 27 de abril carretera a tamarindo
https://www.facebook.com/1383142078651877_1383160175316734,0.0,Seven bonitas sonde estan?
https://www.facebook.com/209089975901979_592584764219163,0.0,Donde es tia y en cuanto sale
https://www.facebook.com/757879470947409_758363040899052,0.0,$$$?
https://www.facebook.com/1391258044472893_1540538809544815,0.0,"Hermoso lugar y hermosa la gente!! ya llegamos bien somos los que fuimos con la moto, saludos a todos!!"
https://www.facebook.com/1391258044472893_1409894069275957,0.0,"Para esa fecha te puedo ofrecer el departamento que tiene capacidad hasta cinco personas,con servicio de wifi, tv por cable y estacionamiento cerrado, ademas estamos ubicados a diez minutos del centro y cinco de la terminal de ómnibus, con respecto a la tarifa si son tres personas te puedo hacer un precio de $390 diarios y si son cuatro $500, espero les sirva y gracias por consultar."
https://www.facebook.com/1391258044472893_1400940316837999,0.0,"Gracias Norma, la esperamos gustosos."
https://www.facebook.com/116341098396107_933257976704411,0.0,Que espectacular mis cabalgatas san Francisco como extraño montar a caballo y los hermosos paisajes de san fracisco y todo Los amoooo y extrañoooo como un verraco hermanita y cuñis
https://www.facebook.com/898561776862675_898565740195612,0.0,Hermoso lugar amiga. Decime  por privado costos.  Bs
https://www.facebook.com/212364498944688_392440947603708,0.0,Muy largo ?
